fecha,index,Dia juliano,U,TA1,HR1,TA3,HR3,TA4,HR4,RG,e0,ea,Ra,Rnc,RS0,Tmin,Tmax,Rnl
2018-07-09,13068.5,190.0,1.7886249999999997,6.727760416666668,74.95979166666665,6.390791666666668,72.79979166666666,6.894208333333339,73.61927083333333,61.442135416666645,1.0057130625654938,0.7229778671231472,35.70913458347115,47.310444270833365,26.78185093760339,3.096000000000003,11.380000000000004,12093.279739262327
2018-07-10,13164.5,191.0,3.221486111111111,6.679138888888889,74.71847222222225,6.530722222222223,71.72402777777775,6.859805555555555,73.32583333333334,151.28805555555567,1.011735430043677,0.7143639227079023,35.71368842896772,116.49180277777775,26.78526632172584,0.4829999999999994,10.950000000000019,27372.975660868724
2018-07-11,13260.5,192.0,3.4448229166666677,7.527010416666665,84.59729166666666,7.532166666666664,81.33645833333333,7.722229166666665,83.42489583333334,96.5988020833334,1.0750059796167348,0.870566591127914,35.71810823647912,74.38107760416672,26.7885811773594,3.0509999999999935,13.480000000000013,37588.94645825866
2018-07-12,13356.5,193.0,5.114385416666665,9.263156250000002,81.66958333333334,9.303197916666667,78.61864583333333,9.452364583333333,80.85052083333333,87.6335416666667,1.1988616722020191,0.952213593858208,35.72230675311585,67.47782708333331,26.791730064836887,5.567999999999994,13.559999999999967,35298.73480088111
2018-07-13,13452.5,194.0,2.3338750000000004,10.689312499999998,77.5428125,10.723385416666668,75.00541666666665,10.8723125,76.89041666666668,65.00523958333335,1.3260687938825606,0.9933132420484538,35.72619352569301,50.05403447916666,26.79464514426977,6.421000000000004,16.140000000000025,50872.02853117793
2018-07-14,13548.5,195.0,3.7223645833333325,10.752395833333333,82.73354166666667,10.704083333333328,80.30229166666668,10.939177083333334,82.03718749999999,41.64843749999999,1.3184387356324097,1.07080699730621,35.72967507745082,32.069296875000006,26.79725630808815,7.801000000000008,14.720000000000022,21673.161224187712
2018-07-15,13644.5,196.0,2.1379888888888887,7.170911111111112,79.8896666666667,6.846611111111111,78.01577777777776,7.354722222222222,78.73533333333337,54.992022222222225,1.0378227053419704,0.812225542708524,35.73265508882011,42.343857111111106,26.799491316615057,3.025000000000001,10.990000000000007,8936.119735108417
2018-07-16,13740.5,197.0,2.4811212121212116,6.287727272727271,70.10818181818179,5.861909090909093,68.50696969696969,6.4747121212121215,68.84939393939392,96.15749999999993,0.9744855305573035,0.6577743975298055,35.73503458176018,74.04127500000003,26.801275936320106,4.230000000000005,9.700000000000015,10856.194994310157
2018-07-17,13836.5,198.0,3.6807261904761903,8.788178571428572,78.2990476190476,8.88535714285714,75.04333333333335,8.96122619047619,77.50785714285713,110.77741666666667,1.1563112798628348,0.9009177997159387,35.73671210720807,85.29861083333336,26.80253408040607,5.170000000000004,11.440000000000028,23490.320193669682
2018-07-18,13932.5,199.0,6.655302083333333,10.202499999999995,91.421875,10.3321875,88.90625,10.470416666666665,90.49687499999993,20.17048958333333,1.2674533449272554,1.1470415097365028,35.73758393518312,15.531276979166671,26.803187951387372,9.919999999999984,11.289999999999985,4226.677295256741
2018-07-19,14028.5,200.0,2.8247804878048783,11.750975609756098,91.99268292682927,11.89609756097561,89.40731707317074,12.02170731707317,89.78780487804883,25.280341463414615,1.4049947974613406,1.261369531141829,35.737544247106165,19.465862926829267,26.80315818532964,11.10000000000001,12.700000000000022,9172.56831459074
2018-07-20,14124.5,201.0,5.870625,9.215388888888887,83.74444444444443,9.35472222222222,80.73236111111112,9.446805555555553,81.6602777777778,86.73154166666667,1.1919265854805052,0.9703624534937048,35.73648532990337,66.78328708333328,26.802363997427573,5.399,12.070000000000013,22293.616554007695
2018-07-21,14220.5,202.0,5.423716417910447,8.490283582089553,74.10611940298509,8.608343283582089,71.42507462686571,8.711432835820895,72.24298507462683,181.54650746268655,1.1335430758998126,0.8082062838654577,35.7342977714804,139.79081074626862,26.800723328610278,4.524,11.47000000000002,40143.261673044224
2018-07-22,14316.5,203.0,3.2636145833333323,6.367770833333335,81.8458333333333,6.217541666666666,79.1278125,6.575770833333334,79.30875000000002,72.57837499999998,0.9854497633214896,0.7696444644885857,35.730870657166626,55.88534875,26.79815299287492,3.4150000000000027,11.02999999999998,12648.011174114385
2018-07-23,14412.5,204.0,3.226291666666668,5.150875,73.27874999999996,4.909968749999999,71.04312499999999,5.349374999999999,71.14562499999998,133.12948958333337,0.9146606560217044,0.6218711236501903,35.72609176674681,102.50970697916664,26.794568825060185,1.7299999999999986,11.059999999999974,25073.457220563516
2018-07-24,14508.5,205.0,1.9806666666666668,3.3723124999999996,72.00697916666665,2.7978333333333327,70.00885416666667,3.5474479166666675,69.6188541666667,143.60773958333337,0.8188198146441606,0.5257531082751156,35.71984777171463,110.57795947916662,26.789885828785966,-1.9159999999999975,10.460000000000013,22270.37973763938
2018-07-25,14604.5,206.0,1.9564270833333326,5.617406250000001,86.82468750000002,4.843854166666665,82.96291666666664,5.798041666666664,84.94614583333332,123.00846875000009,0.9590858045696381,0.7949085975552781,35.7120244323969,94.71652093750004,26.784018324297723,-0.7419999999999995,12.259999999999993,33402.839260020395
2018-07-26,14700.5,207.0,4.722989583333333,10.993229166666666,81.3728125,11.089479166666665,78.57687500000002,11.174895833333329,80.54260416666666,101.90284375000003,1.3323102161608298,1.0696732356324252,35.702506794622,78.46518968750001,26.776880095966586,8.950000000000014,13.700000000000024,48993.861710278834
